	velocity:	0.0	 +/- 	0.0
	tem_depth:	1.0	 +/- 	0.0
	iod_depth:	0.9972794702860539	 +/- 	0.03668615943828296
	lsf_left_5:	0.3666323203374408	 +/- 	0.12252052312154788
	lsf_left_4:	-1.61016804782613	 +/- 	0.21372749610941635
	lsf_left_3:	4.448487478888845	 +/- 	0.41075268477223964
	lsf_left_2:	-7.572337261885602	 +/- 	0.7280259572375288
	lsf_left_1:	5.538401684294531	 +/- 	0.8988767161807181
	lsf_right1:	5.46193062739713	 +/- 	0.8746240346817601
	lsf_right2:	-7.527465946699406	 +/- 	0.6814113042843214
	lsf_right3:	4.497797647914166	 +/- 	0.3996786244667308
	lsf_right4:	-1.6129637731984907	 +/- 	0.21307444656590893
	lsf_right5:	0.35103998036022244	 +/- 	0.1210148464566202
	wave_intercept:	5537.745586226527	 +/- 	350.23349657730034
	wave_slope:	0.02357175273052343	 +/- 	0.0022409523349446944
	cont_intercept:	126204.52417000115	 +/- 	33564.98411947375
	cont_slope:	-12.78760103771107	 +/- 	72.73508824794024

