	velocity:	-28710.573679239656	 +/- 	1063.4744358208227
	tem_depth:	0.9947333991773595	 +/- 	0.09321508344758235
	iod_depth:	0.9974651399927914	 +/- 	0.10523514230657263
	lsf_left_5:	1.1969324963874062	 +/- 	0.4588435501059899
	lsf_left_4:	-1.824434009370626	 +/- 	1.0603720081157855
	lsf_left_3:	5.433451331069287	 +/- 	2.2555737008513193
	lsf_left_2:	-9.69207014725336	 +/- 	4.014055490750481
	lsf_left_1:	11.8958920176225	 +/- 	4.525771058401335
	lsf_right1:	12.23136379932205	 +/- 	4.447376474728829
	lsf_right2:	-10.32914193702251	 +/- 	4.080824123127348
	lsf_right3:	5.4705103620193904	 +/- 	2.2238258779701425
	lsf_right4:	-1.7586986867368644	 +/- 	1.0030833184209458
	lsf_right5:	1.1525780656218223	 +/- 	0.46280430576548953
	wave_intercept:	5544.056412622984	 +/- 	362.6956452834791
	wave_slope:	0.014769227880140949	 +/- 	0.001911130592702739
	cont_intercept:	37436.368275155175	 +/- 	24214.768526062515
	cont_slope:	-6.951452084762342	 +/- 	23.472225463844666

